Report Period,Business Unit,Department Name,Procurement Transaction ID,Campaign Name,Creation Date,Contract Start,Contract End,Sub or Prime Contractor,FI$Cal Supplier Name,FI$Cal Supplier ID,Supplier Paid,Contract Amount Reported,DIGITAL : LATINX,IN-PERSON MEETINGS : AFRICAN AMERICAN,IN-PERSON MEETINGS : ASIAN-PACIFIC ISLANDER,IN-PERSON MEETINGS : GENERAL PUBLIC,IN-PERSON MEETINGS : INDIGENOUS,IN-PERSON MEETINGS : LATINX,IN-PERSON MEETINGS : LGBTQIA,INTERNET : AFRICAN AMERICAN,INTERNET : ASIAN-PACIFIC ISLANDER,INTERNET : DEAF AND DISABLED COMMUNITY,INTERNET : GENERAL PUBLIC,INTERNET : INDIGENOUS,INTERNET : LATINX,INTERNET : LGBTQIA,INTERNET : MIDDLE EASTERN,INTERNET : NON-SPECIFIED COMMUNITY TYPE,NEWSPAPER : AFRICAN AMERICAN,NEWSPAPER : ASIAN-PACIFIC ISLANDER,NEWSPAPER : DEAF AND DISABLED COMMUNITY,NEWSPAPER : GENERAL PUBLIC,NEWSPAPER : INDIGENOUS,NEWSPAPER : LATINX,NEWSPAPER : LGBTQIA,NEWSPAPER : MIDDLE EASTERN,NON-SPECIFIED MEDIA TYPE : AFRICAN AMERICAN,NON-SPECIFIED MEDIA TYPE : DEAF AND DISABLED COMMUNITY,PRINT : AFRICAN AMERICAN,PRINT : ASIAN-PACIFIC ISLANDER,PRINT : DEAF AND DISABLED COMMUNITY,PRINT : GENERAL PUBLIC,PRINT : LATINX,PRINT : LGBTQIA,PRINT : MIDDLE EASTERN,RADIO : AFRICAN AMERICAN,RADIO : ASIAN-PACIFIC ISLANDER,RADIO : DEAF AND DISABLED COMMUNITY,RADIO : GENERAL PUBLIC,RADIO : INDIGENOUS,RADIO : LATINX,RADIO : LGBTQIA,RADIO : MIDDLE EASTERN,SOCIAL MEDIA : LATINX,SPONSORSHIP : DEAF AND DISABLED COMMUNITY,SPONSORSHIP : LATINX,TELEVISION : AFRICAN AMERICAN,TELEVISION : ASIAN-PACIFIC ISLANDER,TELEVISION : DEAF AND DISABLED COMMUNITY,TELEVISION : GENERAL PUBLIC,TELEVISION : INDIGENOUS,TELEVISION : LATINX
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 22-0127CC,Outreach and Education,5/12/2023,10/18/2022,10/21/2022,PRIME,LA DAILY NEWS PUBLISHING CO.,4558,"$6,733.76","$6,773.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,733.76",,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 22-0128CC,Outreach and Education,5/12/2023,10/18/2022,10/21/2022,PRIME,LONG BEACH PRESS TELEGRAM,43226,"$5,264.10","$5,264.10",,,,,,,,,,,,,,,,,,,,"$5,264.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 59983,Outreach and Education,5/11/2023,10/1/2020,9/30/2022,PRIME,SANDRA ZWAAL,56365,"$137,500.00","$137,500.00",,,,"$137,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 63666,Outreach and Education,5/11/2023,2/5/2021,6/30/2023,PRIME,AG IPM CONSULTANTS INC,174004,"$180,000.00","$180,000.00",,,,"$180,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 66736,Outreach and Education,5/11/2023,5/6/2021,3/31/2023,PRIME,AGTEGRITY INC.,37881,"$84,000.00","$84,000.00",,,,"$84,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 68312,Outreach and Education,5/11/2023,7/1/2021,6/30/2023,PRIME,CRESSIDA SILVERS,56557,"$128,260.00","$128,260.00",,,,"$128,260.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 68319,Outreach and Education,5/11/2023,7/1/2021,6/30/2023,PRIME,CRESSIDA SILVERS,56557,"$119,020.00","$119,020.00",,,,"$119,020.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 68324,Outreach and Education,5/11/2023,7/1/2021,6/30/2023,PRIME,JUDY STEWART-LESLIE CONSULTING,56483,"$133,720.00","$133,720.00",,,,"$133,720.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 68327,Outreach and Education,5/11/2023,7/1/2021,6/30/2023,PRIME,SANDRA ZWAAL,56365,"$137,500.00","$137,500.00",,,,"$137,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 68330,Outreach and Education,5/11/2023,7/1/2021,6/30/2023,PRIME,SANDRA ZWAAL,56365,"$137,500.00","$137,500.00",,,,"$137,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 68420,Outreach and Education,5/11/2023,7/1/2021,6/30/2023,PRIME,JML CONSULTING,134978,"$98,860.00","$98,860.00",,,,"$98,860.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 68652,Outreach and Education,5/11/2023,7/1/2021,6/30/2023,PRIME,TERI BLASER,75861,"$109,944.00","$109,944.00",,,,"$109,944.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 68656,Outreach and Education,5/11/2023,7/1/2021,6/30/2023,PRIME,TERI BLASER,75861,"$121,944.00","$121,944.00",,,,"$121,944.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 71123,Outreach and Education,5/11/2023,10/1/2021,9/30/2023,PRIME,NUFFER SMITH TUCKER,37808,"$1,688,735.00","$1,688,735.00",,,,"$1,688,735.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 78483,Outreach and Education,5/11/2023,3/1/2022,2/28/2023,PRIME,SACRAMENTO LGBT COMMUNITY CENTER,104232,"$5,000.00","$5,000.00",,,,,,,"$5,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 79531,Outreach and Education,5/11/2023,7/1/2022,6/30/2024,PRIME,SANDRA ZWAAL,56365,"$138,750.00","$138,750.00",,,,"$138,750.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 80669,Outreach and Education,5/11/2023,6/15/2022,5/31/2024,PRIME,PRIDE INDUSTRIES INC,252,"$149,459.00","$149,459.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$149,459.00",,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 83701,Outreach and Education,5/11/2023,8/12/2022,8/31/2022,PRIME,THE SACRAMENTO BEE,187646,"$9,443.08","$9,443.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,443.08",,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 84209,Outreach and Education,5/11/2023,8/15/2022,8/14/2023,PRIME,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA DAVIS,771,"$22,532.00","$22,532.00",,,,"$22,532.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8660,"PUBLIC UTILITIES COMMISSION, STATE OF CALIFORNIA",8660 - 0000005403,DDTP Marketing,4/21/2023,7/1/2022,6/30/2023,SUB,SOURCEONE COMMUNICATIONS,5714,"$34,472.80",,,,,,,,,,,,,,,,,,,,,,,,,,,"$34,472.80",,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8660,"PUBLIC UTILITIES COMMISSION, STATE OF CALIFORNIA",8660 - 0000005403,DDTP Marketing,4/21/2023,7/1/2022,6/30/2023,SUB,PROFORMA DVE GLOBAL MARKETING,9064,"$51,709.20",,,,,,,,,,,,,,,,,,,,,,,,,,,"$51,709.20",,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8660,"PUBLIC UTILITIES COMMISSION, STATE OF CALIFORNIA",8660 - 0000005403,DDTP Marketing,4/21/2023,7/1/2022,6/30/2023,SUB,FREELANCE MEDIA BUYING,BID0014453,"$430,910.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$430,910.00",,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8660,"PUBLIC UTILITIES COMMISSION, STATE OF CALIFORNIA",8660 - 0000005403,DDTP Marketing,4/21/2023,7/1/2022,6/30/2023,PRIME,COMMUNICATION SVC FOR THE DEAF,10807,"$400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$400,000.00",,,,,,,,,,,,,,,,,,,,,
02Jul2023,8660,"PUBLIC UTILITIES COMMISSION, STATE OF CALIFORNIA",8660 - 0000005403,DDTP Marketing,4/21/2023,7/1/2022,6/30/2023,PRIME,COMMUNICATION SVC FOR THE DEAF,10807,"$300,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$300,000.00",,,
02Jul2023,8660,"PUBLIC UTILITIES COMMISSION, STATE OF CALIFORNIA",8660 - 0000005403,DDTP Marketing,4/21/2023,7/1/2022,6/30/2023,PRIME,COMMUNICATION SVC FOR THE DEAF,10807,"$200,000.00",,,,,,,,,,,"$200,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8660,"PUBLIC UTILITIES COMMISSION, STATE OF CALIFORNIA",8660 - 0000005403,DDTP Marketing,4/21/2023,7/1/2022,6/30/2023,PRIME,COMMUNICATION SVC FOR THE DEAF,10807,"$150,000.00","$1,723,640.00",,,,,,,,,,,,,,,,,,,"$150,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8660,"PUBLIC UTILITIES COMMISSION, STATE OF CALIFORNIA",8660 - 0000005403,DDTP Marketing,4/21/2023,7/1/2022,6/30/2023,PRIME,COMMUNICATION SVC FOR THE DEAF,10807,"$150,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$150,000.00",,,,,,,,,,,,,,
02Jul2023,0981,CALIFORNIA ABLE ACT BOARD,ABLE02-20,Social Media,,,6/30/2024,PRIME,"PROGRAM 11, LLC",173865,"$36,355.13","$36,355.13",,,,,,,,,,"$36,355.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,4170,"AGING, DEPARTMENT OF",CT-2021-33,CDA Covid Outreach,4/28/2023,4/1/2022,3/31/2023,SUB,SAN FRANCISCO STUDY CENTER,San Francisco Study Center,"$71,584.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$71,584.00",,,,,,,,,,,,,,,,,,,,,,
02Jul2023,4170,"AGING, DEPARTMENT OF",CT-2021-33,CDA Covid Outreach,4/28/2023,4/1/2022,3/31/2023,SUB,SAN FRANCISCO STUDY CENTER,San Francisco Study Center,"$31,644.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$31,644.00",,,,,,,,,,,,,,,,,,,
02Jul2023,4170,"AGING, DEPARTMENT OF",CT-2021-33,CDA Covid Outreach,4/28/2023,4/1/2022,3/31/2023,SUB,SAN FRANCISCO STUDY CENTER,San Francisco Study Center,"$21,791.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$21,791.00",,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,4170,"AGING, DEPARTMENT OF",CT-2021-33,CDA Covid Outreach,4/28/2023,4/1/2022,3/31/2023,SUB,SAN FRANCISCO STUDY CENTER,San Francisco Study Center,"$15,000.00",,,,,,,"$15,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,4170,"AGING, DEPARTMENT OF",CT-2021-33,CDA Covid Outreach,4/28/2023,4/1/2022,3/31/2023,SUB,SAN FRANCISCO STUDY CENTER,San Francisco Study Center,"$15,000.00",,,,,,"$15,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,4170,"AGING, DEPARTMENT OF",CT-2021-33,CDA Covid Outreach,4/28/2023,4/1/2022,3/31/2023,SUB,SAN FRANCISCO STUDY CENTER,San Francisco Study Center,"$15,000.00",,,,"$15,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,4170,"AGING, DEPARTMENT OF",CT-2021-33,CDA Covid Outreach,4/28/2023,4/1/2022,3/31/2023,SUB,SAN FRANCISCO STUDY CENTER,San Francisco Study Center,"$15,000.00",,,"$15,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
